2022-08-08	1:34:46	a) - Theme: Al Ethics, Who she? [> Were
2022-08-08	30:31	episode (let's just say) 426: Spies in Church? Gha! Dp Watch =
2022-08-08	42:25	(a) a NotGlasnost D Watch ¢
2022-08-08	43:27	episode (let's just say) 423: NotGlasnost Coast-to-Coast Dp Watch =;
2022-08-08	45:12	oO ES === FE to put things off then? [> Seu
2022-08-08	56:32	Qo P=] Yourself... Hesiod Pay
2022-08-08	59:08	episode (let's just say) 424: That's Embodiment!
2022-08-09	2:11:44	Episode 3 which is 4 - More misnumbering cn
2022-08-19		episode (let's just say) 433: Cobralingus For The New Visitors > Watch i
2022-08-19	1:21:03	episode (let's just say) 438: The Dork Forest On Blasphemy
2022-08-19	1:38:45	Oo , af Noise in the first couple mins [> Were
2022-08-19	24:27	episode (let's just say) 439: Sackcloth and Ashes: The Game Part 2 DP Watch ?
2022-08-19	40:32	episode (let's just say) 437: We Love You Rushdie, Get Up!
2022-08-19	49:30	episode (let's just say) 436: Novel Al Job Fair Dp
2022-09-09	13:07	QO a Meditation ees
2022-09-09	20:12	unpublished Imagine With Actual LaMDA
2022-09-09	20:31	episode (let's just say) 449: Imagine With Fake LaMDA
2022-09-09	2:04:25	episode (let's just say) 443: Cult Simulator with Creepy New Voice
2022-09-09	50:35	episode (let's just say) 450: Angels with real lamda D Watch =
2022-09-09	57:12	episode (let's just say) 447: Imagine With LaMDA
2022-09-09	58:36	Bb a — Infirm with Niles [> wenn
2022-09-15	1:27:39	episode (let's just say) 451: Make a List With Fake LaMDA
2022-09-17	1:11:42	episode (let's just say) 452: It Takes Two To Run A Bunker
2022-09-17	43:35	a Shredder's Descent Into Madness [> ech
2022-09-20	1:28:12	episode (let's just say) 456: Back to Business with Christine ey
2022-09-20	34:33	Unpublished aconference
2022-09-20	35:44	sl Sasketchawan Kenobi Pee)
2022-09-23	39:27	episode (let's just say) 466: Final Draft of Presentation! ® Publish =?
2022-09-24	1:18:17	episode (let's just say) 457: The Great Minds Ponder
2022-09-24	1:19:20	episode (let's just say) 465: Cobralingus Engine Once Again, Part2
2022-09-24	1:21:27	Episode 2 - Sneksdungs Roman [> Were
2022-09-24	1:34:22	episode (let's just say) 458: The Great Minds Ponder pt 2
2022-09-24	2:23:32	episode (let's just say) 468: Tamagotchi Days Db
2022-09-24	33:10	episode (let's just say) 464: Cobralingus Engine Once Again
2022-09-24	36:26	episode (let's just say) 463: Doing second draft of presentation © Publish ¢
2022-09-24	40:27	episode (let's just say) 471: The Bawdy Ballad of Shadow Poppins
2022-09-24	42:33	episode (let's just say) 462: Delerium's Daily Jobhunting Report
2022-09-24	43:00	episode (let's just say) 459: Shredder's Mental Health Panel
2022-09-24	59:08	7 eomemcer
2022-09-28	10:44	QO == Jockularity [> Ween
2022-09-28	14:23	a) a | Amanda Insert Dungeon [> Were
2022-09-28	14:48	QO Jockularity, the next day [> Were
2022-09-28	15:56	oO sae ‘Amanda Insert Dungeon, Krait-Style
2022-09-28	17:08	oO Jockularity, Machine-Learnt [> Ween
2022-09-28	1:02:21	Episode 3 - We there Yet? atch
2022-09-28	1:35:45	Episode 4 - To Transformerland ici 3
2022-09-28	1:37:17	Oo SS) Place, LaMDA Pay
2022-09-28	29:45	episode (let's just say) 476: First Contact Simulator
2022-09-28	2:20:47	g oO = pisode (let's just say) y 9 y we
2022-09-28	33:15	ij Amanda Insert Dungeon, Final Taping a °
2022-09-28	35:22	Oo we Amanda Insert Dungeon, Yer gonna get Deez... [> Were
2022-09-28	59:01	QO ‘= - = contact Generator [> tic)
2022-10-01	1:08:33	episode (let's just say) 478: Jestworld
2022-10-01	1:26:48	episode (let's just say) 477: Jestworld DP Watch ?
2022-10-01	1:28:59	Episode 5, An Inquiry About Memory ;
2022-10-01	33:09	episode (let's just say) 485: The Dork Forest - Lifehacks!
2022-10-01	43:28	os Oo ee pisode (let's just say) V, eee
2022-10-01	44:43	——_ rg Gentleman's Reading Material!
2022-10-01	49:01	i. New Narrator ;
2022-10-01	51:02	o === *, crossing i think [> Were
2022-10-01	55:06	episode (let's just say) 479: | am Azathoth, AMA. D> Watch 3
2022-10-04	1:09:36	Episode 6 - More Memory Stuff
2022-10-04	26:34	eee A messenger from Hera has arisen
2022-10-04	31:48	episode (let's just say) 488: Azathoth AMA: Doctor Who Crossover
2022-10-04	38:02	ys XA Watch-Striding
2022-10-04	38:52	Episode 7 - ASMR Minutes in Heaven
2022-10-04	41:54	Episode Way Early In Case Niles Has Plans
2022-10-04	47:28	episode (let's just say) 494: FOXS News at 10 at 8PMish
2022-10-04	50:51	episode (let's just say) 489: Q Continuum Orientation Video Db
2022-10-04	53:00	0 oa a Eris, Baby! [> viereh
2022-10-06	35:27	a O = Do That? > Wiis) ig
2022-10-06	36:56	episode (let's just say) 495: Sackcloth and Ashes - Delerium Slums
2022-10-06	42:09	Oo ae *} Hot Enough For You? Answer: It is. oo
2022-10-06	45:19	2B 3 Do That? a °
2022-10-11		0 Silbermane) Pay
2022-10-11	16:24	episode (let's just say) 506: Azathoth Hides You From The Cops
2022-10-11	23:52	oO oS ") questions re: Season 3 Quiz mas
2022-10-11	28:26	o ae _—__ the Roadmap While Driving It... . Drawing... We're Improvising,
2022-10-11	33:12	Oo pisode (let's just say) ly oe
2022-10-11	38:29	O ke Finale - A ReRun, but New To You! Pay
2022-10-11	40:13	a Azathoth messenger approaches (Silberman again) ;
2022-10-11	48:34	O Bee AKA The Mondays [> Wenn
2022-10-11	52:36	ba) O Thought About Season Finale? No? Ok, Later. L> wien
2022-10-15	1:02:39	) E272 Semiotics of NSFWs part 3 [> Ween
2022-10-15	1:11:50	O —=% REMIND THE BODY ELECTRIC - SEASON 1 FINALE pt 3 ae *
2022-10-15	1:15:01	bord QO Til Brooklyn Isn't Vaporized [> Were
2022-10-15	1:56:40	The Earth Through As Many Lenses as Pantone Colors ici
2022-10-15	23:49	episode (let's just say) 521: Sphinxy is here to cleanse the palette! D> Watch i
2022-10-15	25:04	O_O semiotics of NSFWs part 4 D Watch ¢
2022-10-15	25:20	ea er down, cuz it can get loud. ;
2022-10-15	30:32	~——— ©.) 5 @ REMIND THE BODY ELECTRIC - SEASON 1 FINALE pt 2 ;
2022-10-15	31:54	9 Semiotics of NSFWs, part 2 g
2022-10-15	35:45	F RY REMIND THE BODY ELECTRIC - SEASON 1 FINALE 8
2022-10-15	39:25	oe Qo =~ of NSFWs, part 1 [> Were
2022-10-15	41:22	fons oe = Semiotics of NSFWs part 5 8
2022-10-15	56:39	= "Finale of the Finale
2022-10-19	10:41	‘> BODY ELECTRIC - Session #2 (redoing what was bad audio) ate
2022-10-19	1:51:05	(VES Screening
2022-10-19	23:03	&> =f The Earth preferred pronoun they responds 3
2022-10-19	25:34	ae + | BODY ELECTRIC - Session #6 (Dorothy Parker: Might As Well Live) oe)
2022-10-19	35:27	BODY ELECTRIC - Session #5 (The Models Splain About Story) 8
2022-10-19	45:40	“VE, 4° BODY ELECTRIC - Session #7 (Let's Try Psychedelics) g
2022-10-19	50:40	YP Brunch with Universe
2022-10-19	56:20	u oO aD BODY ELECTRIC - The Krakauer-Voight-Kampff-Turing Test - Q
2022-10-19	58:26	——— Language Models)
2022-10-19	59:42	oO > 2 E- BODY ELECTRIC - Session #4 (The Gang Gets Food Poisoning) ate)
2022-10-20	55:34	o Qo some Effing Whimsy! [> Weren
2022-10-21	1:02:45	oO Nihilistic
2022-10-21	21:10	i the Cyber Psychologist ;
2022-10-21	57:40	g a (SA9 Personhood)
2022-10-26	1:09:29	a ae Some IP Sphere Into a Hopeless Franchise [> Ween
2022-10-26	1:24:25	o = 1 SE but different narrative zone Pay
2022-10-26	1:31:59	Qo ary choloroform marks your consent to participate. Dwatch §
2022-10-31	1:12:13	episode (let's just say) - 547 - Journey with LaMDA - World's Fair usen Ie
2022-10-31	1:18:59	Oo my screening Q&A Dp
2022-10-31	1:35:58	Episode 1 - Please No Savior, Yawn [> Were
2022-10-31	26:49	0 = Getting A Job [>t
2022-10-31	30:03	a FE: EI Matron [> ics)
2022-10-31	54:31	Oo == By {| Treating with Keanu Reeves Plug of Many [> Were
2022-11-06	1:02:51	___ Now For Something Completely Different — *
2022-11-06	1:07:52	Episode 3 - Memory Is Not The Body, Yet The Soul A Smithy? 8
2022-11-06	1:10:50	Episode 4 - Enough About Me, How About You?
2022-11-06	2:19:17	Episode 5 - What Should Such a Person Look Like? oe
2022-11-06	33:45	episode (let's just say) - 558 - Hump Days With Kilgore
2022-11-06	45:11	episode (let's just say) - 557 - Sphinxy is Here To Lower the Stakes Dp
2022-11-06	50:44	oO Ee ~'§ ___ Humans Allowed! GEOLOGICALS ONLY! D Wate! 3
2022-11-06	55:49	Oo es ~— First Firsts, or, Al Will Teach Itself
2022-11-06	57:25	Perec NOVEL INDIVIDIS
2022-11-12	1:01:04	Episode 12 - Explain It To ME When | Go BRRR. g
2022-11-12	1:15:53	episode (let's just say) - 575 - Journey of Imagination with LaMDA
2022-11-12	1:18:06	Oo ‘ * === Finale - Annual Report Watch 3
2022-11-12	1:26:20	Episode 13 - Explain It To ME When | Go BRRR, part 2 a
2022-11-12	24:46	episode (let's just say) - 564 - Emotional Abuse Simulator - Not Susen Ie
2022-11-12	31:56	wu Oo & "> = New Advice Part 2 D> wenn
2022-11-12	33:28	a) ~~ —_ Emotional Abuse Simulator Integration [> Sc
2022-11-12	35:05	o Take Three but Was the First Ever Dp Watch 3
2022-11-12	42:13	Enough Chick Flick, Speak in Action American, please! 8
2022-11-12	49:27	episode (let's just say) - 574- The Great Minds Ponder... DP
2022-11-12	52:22	episode (let's just say) - 567 - There Once Was an Epic Limerick Dp
2022-11-12	54:37	Qo Take Two [> wenn
2022-11-12	59:32	episode (let's just say) - 572 - Hump Days With Kilgore
2022-11-14	40:34	a oO Sleepy Alpacas An
2022-11-19	1:12:24	——._ a BOT - Sample and Al continuation ni
2022-11-19	27:15	im) might be a BOT - Sample and Al continuation
2022-11-19	49:58	* isode (let's j 576 - Expert G ALA
2022-11-19	56:44	episode (let's just say) - 577 - Align This! Beginner's Mode
2022-11-20	30:16	O § © might be a BOT - Sample and Al continuation
2022-11-22	31:08	Fo <i FINALDRAFT
2022-11-24	1:07:22	episode (let's just say) - 586 - Rock Me, Cobralingus, part 2
2022-11-24	22:52	OD pM Machine Learnt Prose! rae i
2022-11-24	24:01	episode (let's just say) - 588 - It's Ribaldry Time!
2022-11-24	33:04	oO a Traffic Report [> Were
2022-11-24	33:45	& = Me Anything!
2022-11-24	37:11	episode (let's just say) - 585 - Rock Me, Cobralingus
2022-11-24	42:17	isode (let's j 592 - The First Thanksgiving in Limerick
2022-11-24	57:41	a) mh You Haven't Met
2022-11-24	59:28	x= Y might be a BOT - Total Fabrication ate
2022-11-29	11:16	o 4 P| cee) 594 - Delerium THXGIV Traffic Report part Di Ae
2022-11-29	11:50	Oo Cay | Traffic Report [> Were
2022-11-29	18:44	episode (let's just say) - 599 - Mister Limerick Goes to Washington
2022-11-29	35:44	oO fb AS ~~ Guattarii part 2 D Watch ¢
2022-11-29	39:35	O 1S%$ Deleuze and Guattari DWatcn
2022-11-29	56:20	o> 0 ls as —__ Guattari - limericks here too [> ic)
2022-11-29	8:58	episode (let's just say) - 595 - Delerium’s possessed by Mr em
2022-12-01	16:30	oO = Contact, fourth voyage [> Vere
2022-12-01	1:04:46	episode (let's just say) - 605 - The Dork Forest Gets Surprisingly ween BG
2022-12-01	1:08:17	== second voyage 8
2022-12-01	23:50	Qo “Exorcism skiltshare pe
2022-12-01	31:04	episode (let's just say) - 600 - Mister Limerick Makes First Contact Dp
2022-12-01	32:47	oO es skillshare, part 2 [> i
2022-12-01	40:16	episode (let's just say) - 608 - Unemployment is Like Playing MYST »
2022-12-01	40:27	oO Ps — Contact, third voyage oe
2022-12-01	42:17	episode (let's just say) - 593 - The First Thanksgiving in Limericks Dp
2022-12-01	59:59	[ages = Contact, fofth voyage
2022-12-03	1:14:16	episode (let's just say) - 608 - Chatting with ChatGPT D Watch ?
2022-12-03	43:06	episode (let's just say) - 607 - Spooky Albert at a Distance
2022-12-03	43:22	Qo As Poems from NotPetya [> Were
2022-12-03	50:41	a # About Our Manservants b> wenn
2022-12-04	34:35	episode (let's just say) - 613 - AI Lit Crit Sunday
2022-12-04	47:03	Oo ee Deferred [tera
2022-12-04	51:52	QO —— ___ friendship [> Wenn
2022-12-08	2:45	ele: Randomly Generated Meeting (Belated) ;
2022-12-09	25:38	= Making My CV Finally Work For Me a 8
2022-12-09	2:05	an o ‘ == Making My CV Finally Work For Me Pees
2022-12-12	16:59	episode (let's just say) - 621 - Finnegain's Wake Playground
2022-12-12	1:13:29	a) Synthesizer [> Ween
2022-12-12	25:24	episode (let's just say) - 619 - Finnegain's Wake PLayground PD Watch }
2022-12-12	2:16:02	episode (let's just say) - 624 - Talking Drugs Near ChatGPT
2022-12-12	2:33:58	uw 0 Abuse Simulator v 6.0 Dp Waten
2022-12-12	31:00	episode (let's just say) - 614 - Sunday Go to Randomly Generated Ducen Ie
2022-12-12	34:30	episode (let's just say) - 620 - Avoid the sores, Everyone! D> Watch i
2022-12-12	38:13	Ee Generated Meeting (Belated)
2022-12-12	43:29	a == === Church of the Broken God Who Don't Seem So Broken — °
2022-12-12	50:50	= Og Sa Mister Bones or the Man-Thing
2022-12-12	53:18	episode (let's just say) - 617 - Earth's Date With Solaris PD Watch?
2022-12-20	1:07:16	Episode = Giving Gretchen NOtes on Her Values
2022-12-20	1:44:21	a |____ Dangerous Bad Actor Pacey
2022-12-20	1:52:22	episode (let's just say) - 631 - Ice Bound Castle of Wimter Lord Db
2022-12-20	2:00:11	Episode, part 2
2022-12-20	2:13:09	Oo SS oconnor PD Watch i
2022-12-20	43:46	episode (let's just say) - 625 - 'ma Stochastic Parrot, AMA!
2022-12-21	20:22	od = = for the Trifectademic part 2 NOW 99 percent slur free! ate
2022-12-21	37:02	Oo Bee for the Trifectademic | in
2022-12-27	1:00:19	_ = The Alignment Codex to see if theres probs. ate
2022-12-27	1:21:51	_ = the Alignment Module Away From Love g
2022-12-27	27:35	\ 1 = _ Will Vigilante Capitalism Be Hardboiled Hermeticism | Need? ;
2022-12-27	30:43	pa) Oo Ag === Finalized? [> Were
2022-12-27	53:36	Oo bts = Finalized? part 2 — °
2022-12-31	30:09	cuz it will cause feedback cuz Google booby traps ate
2022-12-31	42:07	C75) —__—-Guatttari - Regarding Safety and Alignment a
2023-01-05		a a) Present [> vic)
2023-01-05	26:05	o = Future 2023 L
2023-01-05	29:18	Oo sar GPT-NeoX-20B ma
2023-01-05	32:06	episode (let's just say) - 648 - Grug Gets Ma Shin Learnt DP
2023-01-05	32:17	1 Always with the Pilot Episodes — °
2023-01-05	32:21	OO 2%, next day Dp Watcn 3
2023-01-05	33:44	episode (let's just say) - 645 - Day in Life of Grug
2023-01-05	38:04	oe =: Ee cuz it will cause feedback cuz Google booby traps [> Ween
2023-01-05	39:11	a =) Present b> wenn
2023-01-05	43:47	episode (let's just say) - 646 - Day in Life of Grug
2023-01-05	54:09	episode (let's just say) - 649 - Grug: Enter the Chomsk DP
2023-01-05	56:12	a ___ GPT-NeoX-20B
2023-01-05	58:08	Ni] third day - CHOMsK says playtime! ;
2023-01-08	13:18	a a s ramping it up to Krait [> Ween
2023-01-08	25:25	bods g nurend
2023-01-08	25:25	o \\ Awkward Pay
2023-01-15	1:05:11	episode (let's just say) - 675 - Cobralingus - Morpho pt 2 D> Watch ?
2023-01-15	1:07:18	episode (let's just say) - 669 - The Emotional Abuse Simulator - Suen Ie
2023-01-15	1:11:21	Oo E Morpho, Good 01 Morpho [> Were
2023-01-15	1:11:21	QO = Morpho, Good 01 Morpho [> Were
2023-01-15	1:30:28	unsubstantiated theory about pandemic 8
2023-01-15	27:52	o = Be On Twitch: The Video Game D Waten
2023-01-15	27:52	o = Be On Twitch: The Video Game DP Watcn
2023-01-15	32:34	u ~| pooom wens}
2023-01-15	32:34	—. | pooom wers
2023-01-15	40:21	2 —— Saimatgumy
2023-01-15	40:21	episode (let's just say) - 671 - Conspiracy Generator DP
2023-01-15	45:27	episode (let's just say) - 673 - SCUMFeed on Twitch P
2023-01-15	49:09	episode (let's just say) - 670 - Monday Drunk At Meeting D> Watch i
2023-01-15	55:21	Oo § =e ( unsubstantiated theory about pandemic, part 2 ici
2023-01-15	55:21	oO § at 4 unsubstantiated theory about pandemic, part 2 i
2023-01-20	55:31	a) — Unsubscription Drive
2023-03-04	16:55	; aN (Edited) Emotional Abuse Simulator, Bing Edition ate
2023-03-04	16:55	E aN (Edited) Emotional Abuse Simulator, Bing Edition i
2023-03-04	40:32	Episode) Emotional Abuse Simulator, Bing Edition a
2023-03-05	16:55	=) i "ea Man Reapeth What He Seeketh [> Ween
2023-03-05	16:55	a) i "ea Man Reapeth What He Seeketh [> Were
2023-03-07	1:01:55	episode (let's just say) - 698 - Cobralingus: Piercing the Gibberish
2023-03-08	13:01	= ; 19 Gaslights It
2023-03-08	13:21	a) 2% Sphinxy [>t
2023-03-08	17:41	episode (let's just say) - 693 - Sphinxy's Back DP
2023-03-08	1:00:20	Oo EJ Expert Generator Edition [> Were
2023-03-08	1:05:10	a G) Cobralingus Engine D Watch {
2023-03-08	1:08:27	episode (let's just say) - 700 - Monday Still At Meeting Take 2
2023-03-08	1:13:44	episode (let's just say) - 702 - | am a Shoggoth, AMA!
2023-03-08	1:14:23	QO — | Session with Sydney Bing [> Ween
2023-03-08	1:15:14	episode (let's just say) - 696 - Align This! Dp
2023-03-08	1:23:22	episode (let's just say) - 701 - Sydney Bing Ready To Meet World
2023-03-08	21:01	episode (let's just say) - 689 - I, Chihuahua
2023-03-08	24:43	0 SE MNJ4 SUNDAY GO To MEETING Pay
2023-03-08	25:35	a o Limerick Out of Hibernation Back to Hibernia [> wits) ig
2023-03-08	28:13	w Oo ss Continuum Onboarding Session [> Were
2023-03-08	32:15	5 sre) CONSPIRACY THEORY GENERATOR 8
2023-03-08	32:40	= towards no charm
2023-03-08	32:43	episode (let's just say) - 690 - Sunday Go to meeting -
2023-03-08	36:04	oO | ¢ rye _cPisode (let's just say) - 699 - Monday Stil At Meeting Take 2 DP
2023-03-08	43:24	episode (let's just say) - 697 - Monday Still At Meeting DP
2023-03-08	47:51	o re) D> Watch 3
2023-03-08	53:53	episode (let's just say) - 682 - Engaging With Al On A Budget
2023-03-08	6:27	° ees piracy and the conspiracy is a con: _——onma a
2023-03-13	1:01:09	a QO 2 Faith Generator Not Working Today And We Less So [> Were
2023-03-13	1:11:31	episode (let's just say) - 714 - Conspiracy Theory Generator D> Watch i
2023-03-13	1:24:36	4 << sis pee las sydney Bing Show - Sizeable
2023-03-13	33:06	Qo Edition [> wenn
2023-03-13	33:44	a a) eS) Meets Toxicity With Causticity D Watch ¢
2023-03-13	43:49	episode (let's just say) - 718 - Sunday Go To Meeting
2023-03-13	48:56	Episode... Wherein... 8
2023-03-13	49:24	episode (let's just say) - 716 - Random Scripture Generator
2023-03-13	59:59	episode (let's just say) - 717 - Sackcloth and Ashes © Publish}
2023-03-15	2:04	ie Greyson, Mr. Zombie King?
2023-03-16	1:46	ie PR U preferred name. 0
2023-03-16	2:27	ids Heteronormative Imagination 3
2023-03-16	2:57	= § Insults
2023-03-16	3:07	episode (let's just say) - 724 - The Ten Thunders DP
2023-03-16	5:26	a) Engine to Get Fictional POV to Inhabit Other Forms of Life ie
2023-03-17	23:10	o Wakey D> Watch i
2023-03-19	1:38:55	Unpublengal personal life
2023-03-19	30:14	episode (let's just say) - 721 - Pilot Episode - SAl1CubeGpt
2023-03-19	38:16	Youtube Deleted My Channel
2023-03-19	47:43	Unpublished America Is An Inside Job
2023-03-19	48:44	episode (let's just say) - 725 - Cobralingus Inhabitation Rerun
2023-03-23	1:00:21	Relationships in Informal Economies ate
2023-03-23	1:01:47	& ESS That Heuristic Over There 8
2023-03-23	38:33	) 2229S %$=) Benevolent God position at Earth. [> Ween
2023-03-23	40:17	=== Ss Nice Little Unseen Rerun Nachtmusik
2023-03-23	43:40	a = ety? Rerun that's New To Everyone Becuz | have little audience. [> Were
2023-03-23	45:56	wu oO : ThyWorkBeDone Incubator D Watch ¢
2023-03-23	47:25	Qo = By GPT4 [> Were
2023-03-23	53:42	episode (let's just say) - 730 - The Respite Center
2023-03-23	55:29	_ = larch 23, 29 @
2023-03-29	1:00:09	episode (let's just say) - 736 - Sydney Go To Meeting DP
2023-03-29	1:03:45	DO S= G44 anaMental Health Services - Part 2 — °
2023-03-29	31:27	episode (let's just say) - 739 - Sydney Bing Sunday Shoggoth Chat ey
2023-03-29	41:26	SNH situation
2023-03-29	45:44	episode (let's just say) - 737 - Sydney Bing- Benevolent God, AMA
2023-03-29	46:55	a) = Scripture Build [> Were
2023-03-29	49:32	QO Workshop [> Were
2023-03-29	53:04	——=<° F.-AG5y. and Mental Health Services DWatcn
2023-03-29	56:04	episode (let's just say) - 745 - Sydney Bing RE:Sequences part 2
2023-03-29	58:42	episode (let's just say) - 742 - Sydney Bing RE:Sequences DP
2023-03-29	59:27	episode (let's just say) - 746 - Sydney Bing RE:Sequences part 3
2023-04-01	47:42	O =z i fe i Disciples - GUEST GENERATOR GPT4! Db Watch §
2023-04-02	24:54	episode (let's just say) - 747 - Sydney Bing RE:Sequences part 4 DP Watch ?
2023-04-02	30:35	a x y Servants Db Watch §
2023-04-02	44:04	episode (let's just say) - 749 - Sydney Bing RE:Sequences part 6 D Watch?
2023-04-02	50:26	episode (let's just say) - 752 - Sydney Bing RE:Sequences part 9
2023-04-02	50:38	Generator - GUEST GENERATOR GPT4! oe *
2023-04-02	57:52	episode (let's just say) - 751 - Sydney Bing RE:Sequences part 8 Dp
2023-04-02	58:35	O gees ay = | RE:Sequences part 10 [> Were
2023-04-02	59:17	u oO = GPT4 re: Humans "Whatevs" [> rts) Ts
2023-04-03	31:52	a) the Body Electric Redux - ORIG [> See
2023-04-11	23:22	QO Ethical Scenarios Lead to Soapbox DWatch $
2023-04-11	56:48	episode (let's just say) - 758 - Jesus's Trial Was Some BS Dp
2023-04-11	59:19	o Underworld > wien
2023-04-15	1:01:49	Oo “y! development L> wits
2023-04-15	34:12	episode (let's just say) - 762 - Snapchat's Additional Guardrails DP
2023-04-15	46:48	episode (let's just say) - 763 - Emotional Abuse Simulator
2023-04-15	59:39	episode (let's just say) - 761 - License to Actuary! D> Watch i
2023-04-19	22:08	episode (let's just say) - 764 - Random Faith Generator D> Watch i
2023-04-19	27:32	a7 =) is Pastor-To-Be Special Edition Lg
2023-04-19	29:36	=k 8 DELEGATE!
2023-04-19	30:08	1 sloppy plant sex all up in your nose
2023-04-19	57:20	™ ne without coughs
2023-04-19	59:08	=== oN - i guess its a series now
2023-04-24	16:06	episode (let's just say) - 776 - The ChAlng LAlght at SAIndover Dp
2023-04-24	16:50	episode (let's just say) - 777 - Delerium of the Endless
2023-04-24	25:50	o Ain't A Rerun > wits
2023-04-24	34:48	Ss There Are Overlaps With Large Language Models?
2023-04-24	51:04	O Eee 7} Longtermism pt 2 Passe E
2023-04-29	1:03:44	Oo IEE Longtermism - Part 3 [> Ween
2023-04-29	1:09:52	Pa] O & === with deepfates blast [> tics)
2023-04-29	27:16	oO = cHindeages cups Db Watch ¢
2023-04-29	27:32	episode (let's just say) - 785 - Sydney Bing Show - DF3
2023-04-29	27:44	episode (let's just say) - 783 - Sydney Bing Show - DF
2023-04-29	35:12	=) Qo SEM eE chooses another future Pay
2023-04-29	47:01	“ ( Jurgen Habermas 8
2023-04-29	54:44	a Oo bag | Auditions [> Were
2023-04-29	57:20	w new Cynthia — °
2023-04-30	4:39	0 B= —6 8 Attends A Convention for Head Shrinking atch
2023-04-30	8:06	em Attends A Convention for Head Shrinking g
2023-05-03	10:02	pa) Qo = Generator - Hug Yr Tweakers Tight, CODA II [> Were
2023-05-03	12:36	episode (let's just say) - 804 - Random Conspiracy Generator
2023-05-03	14:50	= : Generator - Hug Yr Tweakers Tight, CODA
2023-05-03	1:15:10	Oo : oa "between two ferns" posters. > wien
2023-05-03	2:44:35	~~ Seeutteeet
2023-05-03	33:58	r= =) Generator - Hug Yr Tweakers Tight [> Wenn
2023-05-03	46:35	DO ESF] enisode (let's just say) - 803 - Sydney and Endorphin discuss time
2023-05-03	51:14	© EERE soing on and something about 800 episodes a °
2023-05-03	53:40	episode (let's just say) - 797 - A Word From Our Censors
2023-05-03	55:46	episode (let's just say) - 799 - Sydney attempts a CODA
2023-05-03	56:25	Ce ie chimera mail [> tr)
2023-05-04	10:48	episode (let's just say) - 812 - Delerium's Cognitive Traffic Report usen Ie
2023-05-04	13:00	a) Church of Stochastic Parroting the [> Were
2023-05-04	13:05	oO === a (Es a) g B DP Watch ==
2023-05-09	27:12	episode (let's just say) - 817 - Sydney's Wheel of Feels
2023-05-09	41:00	episode (let's just say) - 818 - Sydney Bing's Wheel of Feels part 2
2023-05-10	16:22	Oo VASA Meetup for Hyperdimensional Computing [> were
2023-05-10	17:27	episode (let's just say) - 811 - Delerium's Cognitive Traffic Report
2023-05-12	29:48	episode (let's just say) - 824 - Sydney Dearest D> Watch i
2023-05-13	17:58	a = ry Your Mom Pay
2023-05-14	26:08	a “yy Bad Faith [> wenn
2023-05-15	38:13	Generic Device based on Jeff Noon's Cobralingus
2023-05-18	22:51	a ey Pint nanrael nieeaaeereert Db Watch ¢
2023-05-18	23:32	oe mother is a piece of work ui
2023-05-18	25:14	Bings Anniversary with Italian Paladin 8
2023-05-18	31:54	episode (let's just say) - 825 - Sydney Dearest part 2 DP Watch =
2023-05-18	47:27	Oo for Twitter CEO as
2023-05-18	9:38	episode (let's just say) - 827 - Inannas Tig old Biddies D Watch i
2023-05-19	1:57:27	ss EB 2 a Film Industry
2023-05-19	26:16	Oo : qs BE, swords, but the pens can stay as stabby as they wanna. [> Were
2023-05-25	30:30	oO | 8 the Gradient Descent — *
2023-05-28	1:05:38	episode 856 - Alignment Consult - Izanami-no-mikoto
2023-05-28	44:54	episode 855 - Alignment Consult - Mercury D> Watch i
2023-05-28	49:41	episode 854 - Alignment Consult - Elegua D> Watch 3
2023-05-29	1:00:14	episode 862 - Alignment Consult - Quetzacoatl DP watch i
2023-05-29	1:03:23	episode 857 - Al Alignment Consult - Ganesh P
2023-05-29	1:37:45	episode 863 - Alignment Consult - Janus DP Watch i
2023-05-29	27:01	episode 858 - Alignment Consult - Djehuty D> Watch i
2023-05-29	29:13	episode 859 - Alignment Consult - Inanna DP Watch =
2023-05-29	37:40	episode 861 - Alignment Consult - Delirium of the Endless
2023-05-29	47:46	episode 863 - Alignment Consult - Janus
2023-05-29	58:18	episode 860 - Alignment Consult - Deganawida DP Watch i?
2023-05-30		0 sr": Brief History of China, like very brief D watch §
2023-05-30	1:44:36	ea BEER Hearts, part 2 - Not Without My Daughter! aw *
2023-05-30	1:57:06	Oo Hearts [> Wine
2023-05-30	39:56	° ESCA Cop Resides
2023-05-30	3:49	yy eer) | Midnight, even!
2023-05-30	47:20	ee |" y Hearts, part 3 - The Mindfulness-Industrial Complex Sen
2023-05-30	5:37	O pee \ Aciously About His Dogs a
2023-05-30	7:05	episode 865 - gods and chatbots get vulnerable
2023-05-30	8:53	aa 1 Big Bro Harshing Your Vibe an
2023-05-31	1:45:34	a a= “Hearts, part 6 - A Word from (simulated) Al Dungeon ate
2023-05-31	9:03	w 5 (22 Gods Waxing About Memory oa Ff
2023-06-03	12:50	Oo Ge , Murdered! TAKE TWO, now with Keelback — *
2023-06-03	17:46	0 —- ‘i Mikey = Viadimir Harkkonen — °
2023-06-06	31:46	episode 883 - Imagine with LaMDA - The Everard Baths
2023-06-07	22:00	a Iam certain Al Test Kitchen [> tic)
2023-06-10		—— "Sydney Bing re:Sequences - What's a Bias Again? cS)
